"","posteam","season","game_id","home_team","away_team","home_score","away_score","touchdown","fourth_down_attempt","punt_inside_twenty","own_kickoff_recovery","extra_point_good","field_goal_made","return_touchdown","two_point_success","pass_touchdown","rush_touchdown","interception","fumble_lost","safety","offensive_retention","defensive_retention","special_retention"
"9066","PIT",2018,"2018_10_CAR_PIT","PIT","CAR",52,21,6,0,1,0,7,1,0,0,5,1,0,0,0,26,27,3
"9067","PIT",2018,"2018_08_CLE_PIT","PIT","CLE",33,18,4,1,2,1,4,1,0,0,2,2,1,1,0,26,27,3
"9068","PIT",2018,"2018_01_PIT_CLE","CLE","PIT",21,21,3,0,3,0,3,0,0,0,1,2,3,3,0,26,27,3
"9069","PIT",2018,"2018_03_PIT_TB","TB","PIT",27,30,3,0,2,0,3,1,0,0,3,0,1,0,0,26,27,3
"9070","PIT",2018,"2018_11_PIT_JAX","JAX","PIT",16,20,3,2,1,0,2,0,0,0,2,1,3,0,0,26,27,3
"9071","PIT",2018,"2018_17_CIN_PIT","PIT","CIN",16,13,2,2,4,0,1,3,1,0,1,0,1,0,0,26,27,3
"9072","PIT",2018,"2018_06_PIT_CIN","CIN","PIT",21,28,3,0,3,0,2,2,0,1,1,2,0,0,0,26,27,3
"9073","PIT",2018,"2018_02_KC_PIT","PIT","KC",37,42,5,2,1,0,3,0,0,1,3,2,0,0,0,26,27,3
"9074","PIT",2018,"2018_12_PIT_DEN","DEN","PIT",24,17,2,1,2,0,2,1,0,0,2,0,2,2,0,26,27,3
"9075","PIT",2018,"2018_16_PIT_NO","NO","PIT",31,28,3,2,0,0,2,2,0,1,3,0,0,2,0,26,27,3
"9076","PIT",2018,"2018_13_LAC_PIT","PIT","LAC",30,33,5,1,2,0,3,1,1,0,2,2,1,0,0,26,27,3
"9077","PIT",2018,"2018_09_PIT_BAL","BAL","PIT",16,23,3,1,1,0,2,1,0,0,2,1,0,0,0,26,27,3
"9078","PIT",2018,"2018_04_BAL_PIT","PIT","BAL",14,26,1,1,1,0,0,2,0,1,1,0,1,1,0,26,27,3
"9079","PIT",2019,"2019_11_PIT_CLE","CLE","PIT",21,7,1,3,1,0,1,0,0,0,1,0,4,0,0,23,24,3
"9080","PIT",2019,"2019_15_BUF_PIT","PIT","BUF",10,17,1,1,0,0,1,1,0,0,1,0,4,1,0,23,24,3
"9081","PIT",2019,"2019_09_IND_PIT","PIT","IND",26,24,1,1,1,0,2,4,0,0,1,0,1,1,1,23,24,3
"9082","PIT",2019,"2019_12_PIT_CIN","CIN","PIT",10,16,1,0,3,0,1,3,0,0,1,0,1,0,0,23,24,3
"9083","PIT",2019,"2019_10_LA_PIT","PIT","LA",17,12,2,1,4,0,2,1,1,0,1,0,0,2,1,23,24,3
"9084","PIT",2019,"2019_03_PIT_SF","SF","PIT",24,20,2,1,0,0,2,2,0,0,2,0,1,1,0,23,24,3
"9085","PIT",2019,"2019_05_BAL_PIT","PIT","BAL",23,26,2,0,2,0,2,3,0,0,1,1,1,1,0,23,24,3
"9086","PIT",2019,"2019_14_PIT_ARI","ARI","PIT",17,23,1,1,1,0,2,3,0,0,1,0,0,2,0,23,24,3
"9087","PIT",2019,"2019_01_PIT_NE","NE","PIT",33,3,0,3,2,0,0,1,0,0,0,0,1,0,0,23,24,3
"9088","PIT",2019,"2019_08_MIA_PIT","PIT","MIA",27,14,3,1,0,0,3,2,0,0,2,1,1,0,0,23,24,3
"9089","PIT",2019,"2019_13_CLE_PIT","PIT","CLE",20,13,2,0,0,0,2,2,0,0,1,1,1,0,0,23,24,3
"9090","PIT",2019,"2019_17_PIT_BAL","BAL","PIT",28,10,2,1,2,0,1,1,1,0,0,1,0,2,1,23,24,3
"9091","PIT",2019,"2019_04_CIN_PIT","PIT","CIN",27,3,3,1,1,0,3,2,0,0,2,1,0,1,0,23,24,3
"9092","PIT",2019,"2019_16_PIT_NYJ","NYJ","PIT",16,10,1,1,3,0,1,1,0,0,1,0,2,0,0,23,24,3
"9093","PIT",2019,"2019_02_SEA_PIT","PIT","SEA",26,28,3,0,2,0,2,2,0,0,2,1,1,0,0,23,24,3
"9094","PIT",2019,"2019_06_PIT_LAC","LAC","PIT",17,24,2,0,2,0,3,1,0,0,1,1,1,0,0,23,24,3
"9095","PIT",2020,"2020_02_DEN_PIT","PIT","DEN",26,21,3,2,2,0,3,1,0,0,2,1,1,1,0,24,24,4
"9096","PIT",2020,"2020_07_PIT_TEN","TEN","PIT",24,27,3,0,2,0,3,2,0,0,2,1,3,0,0,24,24,4
"9097","PIT",2020,"2020_06_CLE_PIT","PIT","CLE",38,7,4,2,1,0,5,1,0,0,1,3,0,0,0,24,24,4
"9098","PIT",2020,"2020_12_BAL_PIT","PIT","BAL",19,14,1,2,2,0,1,2,0,0,1,0,1,0,0,24,24,4
"9099","PIT",2020,"2020_17_PIT_CLE","CLE","PIT",24,22,2,2,2,0,1,3,0,0,2,0,1,0,0,24,24,4
"9100","PIT",2020,"2020_10_CIN_PIT","PIT","CIN",36,10,4,0,4,0,3,3,0,0,4,0,0,1,0,24,24,4
"9101","PIT",2020,"2020_05_PHI_PIT","PIT","PHI",38,29,5,0,1,0,5,1,0,0,3,2,0,1,0,24,24,4
"9102","PIT",2020,"2020_11_PIT_JAX","JAX","PIT",3,27,3,1,2,0,3,2,0,0,2,1,1,0,0,24,24,4
"9103","PIT",2020,"2020_03_HOU_PIT","PIT","HOU",28,21,3,2,1,0,2,2,0,1,2,1,0,0,0,24,24,4
"9104","PIT",2020,"2020_16_IND_PIT","PIT","IND",28,24,4,1,3,0,4,0,0,0,3,1,0,0,0,24,24,4
"9105","PIT",2020,"2020_08_PIT_BAL","BAL","PIT",24,28,3,0,2,0,4,0,0,0,2,1,0,1,0,24,24,4
"9106","PIT",2020,"2020_01_PIT_NYG","NYG","PIT",16,26,3,1,1,0,2,2,0,0,3,0,0,0,0,24,24,4
"9107","PIT",2020,"2020_13_WAS_PIT","PIT","WAS",17,23,2,2,2,0,2,1,0,0,2,0,1,0,0,24,24,4
"9108","PIT",2020,"2020_09_PIT_DAL","DAL","PIT",19,24,3,2,1,0,0,2,0,0,3,0,0,0,0,24,24,4
"9109","PIT",2020,"2020_15_PIT_CIN","CIN","PIT",27,17,2,2,1,0,2,1,0,0,1,1,1,2,0,24,24,4
"9110","PIT",2020,"2020_14_PIT_BUF","BUF","PIT",26,15,3,0,2,0,1,0,1,1,2,0,2,0,0,24,24,4
"9111","PIT",2021,"2021_16_PIT_KC","KC","PIT",36,10,1,3,0,0,1,1,0,0,1,0,1,2,0,22,21,3
"9112","PIT",2021,"2021_02_LV_PIT","PIT","LV",17,26,2,1,3,0,2,1,0,0,1,1,1,0,0,22,21,3
"9113","PIT",2021,"2021_05_DEN_PIT","PIT","DEN",27,19,3,0,0,0,3,2,0,0,2,1,0,1,0,22,21,3
"9114","PIT",2021,"2021_15_TEN_PIT","PIT","TEN",19,13,1,0,1,0,1,4,0,0,0,1,0,0,0,22,21,3
"9115","PIT",2021,"2021_01_PIT_BUF","BUF","PIT",16,23,1,0,2,0,2,3,0,0,1,0,0,0,0,22,21,3
"9116","PIT",2021,"2021_18_PIT_BAL","BAL","PIT",13,16,1,1,3,0,1,3,0,0,1,0,1,0,0,22,21,3
"9117","PIT",2021,"2021_03_CIN_PIT","PIT","CIN",10,24,1,2,1,0,1,1,0,0,1,0,2,0,0,22,21,3
"9118","PIT",2021,"2021_17_CLE_PIT","PIT","CLE",26,14,2,2,1,0,2,4,0,0,1,1,1,0,0,22,21,3
"9119","PIT",2021,"2021_14_PIT_MIN","MIN","PIT",36,28,4,2,1,0,2,0,0,1,3,1,1,0,0,22,21,3
"9120","PIT",2021,"2021_06_SEA_PIT","PIT","SEA",23,20,2,0,4,0,2,3,0,0,1,1,0,1,0,22,21,3
"9121","PIT",2021,"2021_13_BAL_PIT","PIT","BAL",20,19,2,0,1,0,0,2,0,1,2,0,0,0,0,22,21,3
"9122","PIT",2021,"2021_12_PIT_CIN","CIN","PIT",41,10,2,0,2,0,1,1,1,0,1,0,2,1,0,22,21,3
"9123","PIT",2021,"2021_10_DET_PIT","PIT","DET",16,16,1,0,3,0,1,3,0,0,1,0,1,2,0,22,21,3
"9124","PIT",2021,"2021_11_PIT_LAC","LAC","PIT",41,37,4,2,0,0,4,3,0,0,3,1,0,0,0,22,21,3
"9125","PIT",2021,"2021_04_PIT_GB","GB","PIT",27,17,2,2,1,0,2,1,0,0,1,1,1,1,0,22,21,3
"9126","PIT",2021,"2021_08_PIT_CLE","CLE","PIT",10,15,2,4,1,0,0,1,0,0,1,1,0,0,0,22,21,3
"9127","PIT",2021,"2021_09_CHI_PIT","PIT","CHI",29,27,3,2,2,0,2,3,0,0,2,1,0,0,0,22,21,3
"9128","PIT",2022,"2022_12_PIT_IND","IND","PIT",17,24,2,0,2,0,1,3,0,1,0,2,0,0,0,21,24,4
"9129","PIT",2022,"2022_14_BAL_PIT","PIT","BAL",14,16,2,0,0,0,2,0,0,0,1,1,3,0,0,21,24,4
"9130","PIT",2022,"2022_15_PIT_CAR","CAR","PIT",16,24,3,0,0,0,3,1,0,0,0,3,0,0,0,21,24,4
"9131","PIT",2022,"2022_13_PIT_ATL","ATL","PIT",16,19,1,0,1,0,1,4,0,0,1,0,0,0,0,21,24,4
"9132","PIT",2022,"2022_10_NO_PIT","PIT","NO",20,10,2,1,2,0,2,2,0,0,0,2,0,0,0,21,24,4
"9133","PIT",2022,"2022_16_LV_PIT","PIT","LV",13,10,1,2,1,0,1,2,0,0,1,0,1,0,0,21,24,4
"9134","PIT",2022,"2022_06_TB_PIT","PIT","TB",20,18,2,1,2,0,2,2,0,0,2,0,0,0,0,21,24,4
"9135","PIT",2022,"2022_04_NYJ_PIT","PIT","NYJ",20,24,2,1,2,0,2,2,0,0,0,2,4,0,0,21,24,4
"9136","PIT",2022,"2022_18_CLE_PIT","PIT","CLE",28,14,3,0,1,0,2,2,0,1,1,2,0,1,0,21,24,4
"9137","PIT",2022,"2022_03_PIT_CLE","CLE","PIT",29,17,3,0,1,0,2,1,1,0,0,2,0,1,0,21,24,4
"9138","PIT",2022,"2022_02_NE_PIT","PIT","NE",14,17,1,0,0,0,0,2,0,1,1,0,1,0,0,21,24,4
"9139","PIT",2022,"2022_08_PIT_PHI","PHI","PIT",35,13,1,4,1,0,1,2,0,0,1,0,1,1,0,21,24,4
"9140","PIT",2022,"2022_05_PIT_BUF","BUF","PIT",38,3,0,3,1,0,0,1,0,0,0,0,1,1,0,21,24,4
"9141","PIT",2022,"2022_11_CIN_PIT","PIT","CIN",30,37,3,1,2,0,3,3,0,0,1,2,0,0,0,21,24,4
"9142","PIT",2022,"2022_07_PIT_MIA","MIA","PIT",16,10,1,2,2,0,1,1,0,0,1,0,3,0,0,21,24,4
"9143","PIT",2022,"2022_01_PIT_CIN","CIN","PIT",20,23,1,0,1,0,2,3,0,0,1,0,0,0,0,21,24,4
"9144","PIT",2022,"2022_17_PIT_BAL","BAL","PIT",13,16,1,0,1,0,1,3,0,0,1,0,0,0,0,21,24,4
"9145","PIT",2023,"2023_18_PIT_BAL","BAL","PIT",10,17,2,0,2,0,2,1,0,0,1,1,0,2,0,19,18,3
"9146","PIT",2023,"2023_09_TEN_PIT","PIT","TEN",20,16,2,0,3,0,2,2,0,0,1,1,0,0,0,19,18,3
"9147","PIT",2023,"2023_10_GB_PIT","PIT","GB",23,19,2,1,3,0,2,3,0,0,0,2,0,0,0,19,18,3
"9148","PIT",2023,"2023_05_BAL_PIT","PIT","BAL",17,10,1,0,2,0,0,3,0,0,1,0,0,0,0,19,18,3
"9149","PIT",2023,"2023_01_SF_PIT","PIT","SF",7,30,1,3,1,0,1,0,0,0,1,0,2,0,0,19,18,3
"9150","PIT",2023,"2023_16_CIN_PIT","PIT","CIN",34,11,4,0,1,0,4,2,0,0,2,2,0,0,0,19,18,3
"9151","PIT",2023,"2023_04_PIT_HOU","HOU","PIT",30,6,0,1,1,0,0,2,0,0,0,0,1,0,0,19,18,3
"9152","PIT",2023,"2023_03_PIT_LV","LV","PIT",18,23,2,0,3,0,2,3,0,0,2,0,0,0,0,19,18,3
"9153","PIT",2023,"2023_15_PIT_IND","IND","PIT",30,13,2,3,1,0,1,0,0,0,1,1,2,1,0,19,18,3
"9154","PIT",2023,"2023_14_NE_PIT","PIT","NE",18,21,2,3,1,0,1,1,0,1,1,1,1,0,0,19,18,3
"9155","PIT",2023,"2023_07_PIT_LA","LA","PIT",17,24,3,1,2,0,3,1,0,0,0,3,0,0,0,19,18,3
"9156","PIT",2023,"2023_17_PIT_SEA","SEA","PIT",23,30,3,3,1,0,3,3,0,0,0,3,0,0,0,19,18,3
"9157","PIT",2023,"2023_02_CLE_PIT","PIT","CLE",26,22,1,0,4,0,2,2,0,0,1,0,1,1,0,19,18,3
"9158","PIT",2023,"2023_11_PIT_CLE","CLE","PIT",13,10,1,1,4,0,1,1,0,0,0,1,0,0,0,19,18,3
"9159","PIT",2023,"2023_08_JAX_PIT","PIT","JAX",10,20,1,2,0,0,1,1,0,0,1,0,2,0,0,19,18,3
"9160","PIT",2023,"2023_13_ARI_PIT","PIT","ARI",10,24,1,1,2,0,1,1,0,0,1,0,0,1,0,19,18,3
"9161","PIT",2023,"2023_12_PIT_CIN","CIN","PIT",10,16,1,0,2,0,1,3,0,0,0,1,0,1,0,19,18,3
"9162","PIT",2024,"2024_13_PIT_CIN","CIN","PIT",38,44,5,0,1,0,5,3,1,0,3,1,1,0,0,17,23,2
"9163","PIT",2024,"2024_18_CIN_PIT","PIT","CIN",17,19,2,2,2,0,2,1,0,0,1,1,0,1,0,17,23,2
"9164","PIT",2024,"2024_14_CLE_PIT","PIT","CLE",27,14,3,0,1,0,3,2,0,0,2,1,0,2,0,17,23,2
"9165","PIT",2024,"2024_17_KC_PIT","PIT","KC",10,29,1,1,0,0,1,1,0,0,0,1,1,1,0,17,23,2
"9166","PIT",2024,"2024_16_PIT_BAL","BAL","PIT",34,17,3,1,3,0,2,1,1,0,2,0,1,1,0,17,23,2
"9167","PIT",2024,"2024_06_PIT_LV","LV","PIT",13,32,3,1,2,0,2,4,0,0,0,3,0,0,0,17,23,2
"9168","PIT",2024,"2024_11_BAL_PIT","PIT","BAL",18,16,0,1,1,0,0,6,0,0,0,0,1,0,0,17,23,2
"9169","PIT",2024,"2024_08_NYG_PIT","PIT","NYG",26,18,1,0,2,0,2,4,0,0,1,0,0,1,0,17,23,2
"9170","PIT",2024,"2024_05_DAL_PIT","PIT","DAL",17,20,2,2,2,0,2,1,0,0,2,0,0,1,0,17,23,2
"9171","PIT",2024,"2024_15_PIT_PHI","PHI","PIT",27,13,1,0,2,0,1,2,0,0,1,0,0,2,0,17,23,2
"9172","PIT",2024,"2024_10_PIT_WAS","WAS","PIT",27,28,4,2,3,0,4,0,0,0,3,1,1,2,0,17,23,2
"9173","PIT",2024,"2024_01_PIT_ATL","ATL","PIT",10,18,0,1,1,0,0,6,0,0,0,0,0,0,0,17,23,2
"9174","PIT",2024,"2024_12_PIT_CLE","CLE","PIT",24,19,2,3,0,0,1,2,0,0,1,1,0,1,0,17,23,2
"9175","PIT",2024,"2024_03_LAC_PIT","PIT","LAC",20,10,2,0,1,0,2,2,0,0,1,1,1,0,0,17,23,2
"9176","PIT",2024,"2024_02_PIT_DEN","DEN","PIT",6,13,1,0,2,0,1,2,0,0,1,0,0,0,0,17,23,2
"9177","PIT",2024,"2024_04_PIT_IND","IND","PIT",27,24,3,2,2,0,3,1,0,0,1,2,0,2,0,17,23,2
"9178","PIT",2024,"2024_07_NYJ_PIT","PIT","NYJ",37,15,4,2,3,0,4,3,0,0,2,2,0,0,0,17,23,2
"9179","SEA",2004,"2004_01_SEA_NO","NO","SEA",7,21,3,0,4,0,3,0,0,0,1,2,1,1,0,27,17,2
"9180","SEA",2004,"2004_13_DAL_SEA","SEA","DAL",39,43,5,3,0,1,4,1,0,1,3,2,0,2,0,27,17,2
"9181","SEA",2004,"2004_10_SEA_STL","LA","SEA",23,12,0,2,1,0,0,4,0,0,0,0,1,1,0,27,17,2
"9182","SEA",2004,"2004_16_ARI_SEA","SEA","ARI",24,21,3,0,1,0,3,1,0,0,0,3,1,0,0,27,17,2
"9183","SEA",2004,"2004_07_SEA_ARI","ARI","SEA",25,17,1,0,2,0,2,1,0,0,1,0,4,0,1,27,17,2
"9184","SEA",2004,"2004_02_SEA_TB","TB","SEA",6,10,1,0,4,0,1,1,0,0,1,0,1,0,0,27,17,2
"9185","SEA",2004,"2004_12_BUF_SEA","SEA","BUF",9,38,1,1,1,1,0,1,0,0,1,0,1,1,0,27,17,2
"9186","SEA",2004,"2004_06_SEA_NE","NE","SEA",30,20,1,0,0,0,0,4,0,1,0,1,2,0,0,27,17,2
"9187","SEA",2004,"2004_14_SEA_MIN","MIN","SEA",23,27,3,0,1,0,3,2,0,0,3,0,2,0,0,27,17,2
"9188","SEA",2004,"2004_11_MIA_SEA","SEA","MIA",24,17,2,0,1,0,3,1,0,0,1,1,2,1,0,27,17,2
"9189","SEA",2004,"2004_15_SEA_NYJ","NYJ","SEA",37,14,2,1,0,0,2,0,0,0,2,0,1,2,0,27,17,2
"9190","SEA",2004,"2004_05_STL_SEA","SEA","LA",27,33,3,1,0,0,3,2,0,0,2,1,0,0,0,27,17,2
"9191","SEA",2004,"2004_09_SEA_SF","SF","SEA",27,42,5,0,2,0,6,0,0,0,3,2,0,0,0,27,17,2
"9192","SEA",2004,"2004_17_ATL_SEA","SEA","ATL",28,26,5,0,1,0,4,0,1,0,2,2,1,0,0,27,17,2
"9193","SEA",2004,"2004_08_CAR_SEA","SEA","CAR",23,17,2,2,0,0,2,3,0,0,1,1,1,1,0,27,17,2
"9194","SEA",2004,"2004_03_SF_SEA","SEA","SF",34,0,4,1,2,0,4,2,0,0,2,2,0,0,0,27,17,2
"9195","SEA",2005,"2005_07_DAL_SEA","SEA","DAL",13,10,1,0,2,0,1,2,0,0,1,0,2,0,0,20,12,2
"9196","SEA",2005,"2005_02_ATL_SEA","SEA","ATL",21,18,3,0,2,0,3,0,0,0,2,1,0,1,0,20,12,2
"9197","SEA",2005,"2005_14_SF_SEA","SEA","SF",41,3,5,0,1,0,5,2,0,0,4,1,1,0,0,20,12,2
"9198","SEA",2005,"2005_11_SEA_SF","SF","SEA",25,27,3,1,3,0,3,2,0,0,1,2,0,0,0,20,12,2
"9199","SEA",2005,"2005_05_SEA_STL","LA","SEA",31,37,4,0,4,0,4,3,0,0,2,2,0,1,0,20,12,2
"9200","SEA",2005,"2005_06_HOU_SEA","SEA","HOU",42,10,6,3,1,0,6,0,0,0,1,5,1,0,0,20,12,2
"9201","SEA",2005,"2005_03_ARI_SEA","SEA","ARI",37,12,4,0,2,0,4,3,0,0,0,4,0,0,0,20,12,2
"9202","SEA",2005,"2005_10_STL_SEA","SEA","LA",31,16,4,0,0,0,4,1,0,0,1,3,2,0,0,20,12,2
"9203","SEA",2005,"2005_17_SEA_GB","GB","SEA",23,17,2,1,3,0,2,1,0,0,1,1,1,1,0,20,12,2
"9204","SEA",2005,"2005_01_SEA_JAX","JAX","SEA",26,14,2,0,0,0,2,0,0,0,2,0,3,2,0,20,12,2
"9205","SEA",2005,"2005_09_SEA_ARI","ARI","SEA",19,33,4,0,0,0,3,2,0,0,1,3,0,0,0,20,12,2
"9206","SEA",2005,"2005_16_IND_SEA","SEA","IND",28,13,4,1,0,0,4,0,0,0,2,2,0,0,0,20,12,2
"9207","SEA",2005,"2005_13_SEA_PHI","PHI","SEA",0,42,3,0,3,0,6,0,0,0,1,2,0,0,0,20,12,2
"9208","SEA",2005,"2005_12_NYG_SEA","SEA","NYG",24,21,3,1,2,0,3,1,0,0,2,1,1,1,0,20,12,2
"9209","SEA",2005,"2005_15_SEA_TEN","TEN","SEA",24,28,4,0,1,0,4,0,0,0,3,1,0,0,0,20,12,2
"9210","SEA",2005,"2005_04_SEA_WAS","WAS","SEA",20,17,2,1,1,0,2,1,0,0,1,1,0,0,0,20,12,2
"9211","SEA",2006,"2006_06_SEA_STL","LA","SEA",28,30,3,0,1,0,3,3,0,0,3,0,0,1,0,19,21,2
"9212","SEA",2006,"2006_13_SEA_DEN","DEN","SEA",20,23,1,0,3,0,2,3,0,0,0,1,1,0,0,19,21,2
"9213","SEA",2006,"2006_01_SEA_DET","DET","SEA",6,9,0,0,2,0,0,3,0,0,0,0,0,1,0,19,21,2
"9214","SEA",2006,"2006_04_SEA_CHI","CHI","SEA",37,6,0,0,0,0,0,2,0,0,0,0,2,0,0,19,21,2
"9215","SEA",2006,"2006_02_ARI_SEA","SEA","ARI",21,10,3,0,0,0,3,0,0,0,1,2,2,0,0,19,21,2
"9216","SEA",2006,"2006_15_SF_SEA","SEA","SF",14,24,2,1,2,0,2,0,0,0,1,1,2,0,0,19,21,2
"9217","SEA",2006,"2006_12_GB_SEA","SEA","GB",34,24,4,1,1,0,2,4,1,1,3,0,3,1,0,19,21,2
"9218","SEA",2006,"2006_11_SEA_SF","SF","SEA",20,14,2,2,3,0,2,0,0,0,2,0,3,2,0,19,21,2
"9219","SEA",2006,"2006_08_SEA_KC","KC","SEA",35,28,3,1,2,0,4,0,0,0,3,0,2,1,0,19,21,2
"9220","SEA",2006,"2006_07_MIN_SEA","SEA","MIN",13,31,2,1,1,0,1,2,1,0,1,0,2,1,0,19,21,2
"9221","SEA",2006,"2006_09_OAK_SEA","SEA","LV",16,0,1,0,3,0,1,3,0,0,1,0,0,0,0,19,21,2
"9222","SEA",2006,"2006_17_SEA_TB","TB","SEA",7,23,2,0,2,0,2,3,0,0,1,1,0,1,0,19,21,2
"9223","SEA",2006,"2006_14_SEA_ARI","ARI","SEA",27,21,3,1,0,0,3,0,0,0,3,0,0,3,0,19,21,2
"9224","SEA",2006,"2006_16_SD_SEA","SEA","LAC",17,20,2,0,5,0,2,1,0,0,0,2,2,0,0,19,21,2
"9225","SEA",2006,"2006_03_NYG_SEA","SEA","NYG",42,30,7,1,1,0,6,0,1,0,5,1,3,0,0,19,21,2
"9226","SEA",2006,"2006_10_STL_SEA","SEA","LA",24,22,3,0,0,0,3,1,1,0,2,0,0,2,0,19,21,2
"9227","SEA",2007,"2007_09_SEA_CLE","CLE","SEA",33,30,2,2,0,0,3,3,0,0,2,0,1,1,0,22,14,3
"9228","SEA",2007,"2007_04_SEA_SF","SF","SEA",3,23,2,0,2,1,2,3,0,0,2,0,1,0,0,22,14,3
"9229","SEA",2007,"2007_05_SEA_PIT","PIT","SEA",21,0,0,0,2,0,0,0,0,0,0,0,1,0,0,22,14,3
"9230","SEA",2007,"2007_13_SEA_PHI","PHI","SEA",24,28,4,1,1,0,4,0,0,0,2,2,1,1,0,22,14,3
"9231","SEA",2007,"2007_07_STL_SEA","SEA","LA",33,6,3,1,3,0,3,4,1,0,2,0,1,0,0,22,14,3
"9232","SEA",2007,"2007_01_TB_SEA","SEA","TB",20,6,2,0,3,0,2,2,0,0,1,1,0,1,0,22,14,3
"9233","SEA",2007,"2007_03_CIN_SEA","SEA","CIN",24,21,3,1,3,0,3,1,0,0,3,0,2,0,1,22,14,3
"9234","SEA",2007,"2007_15_SEA_CAR","CAR","SEA",13,10,1,0,3,0,1,1,0,0,1,0,0,1,0,22,14,3
"9235","SEA",2007,"2007_11_CHI_SEA","SEA","CHI",30,23,3,1,2,0,3,3,0,0,2,1,0,1,0,22,14,3
"9236","SEA",2007,"2007_14_ARI_SEA","SEA","ARI",42,21,4,1,2,1,4,2,0,0,4,0,0,0,0,22,14,3
"9237","SEA",2007,"2007_16_BAL_SEA","SEA","BAL",27,6,2,1,3,0,3,2,0,0,2,0,2,0,0,22,14,3
"9238","SEA",2007,"2007_06_NO_SEA","SEA","NO",17,28,3,3,2,0,2,1,1,0,2,0,1,1,0,22,14,3
"9239","SEA",2007,"2007_17_SEA_ATL","ATL","SEA",44,41,5,2,0,0,5,2,0,0,3,2,1,2,0,22,14,3
"9240","SEA",2007,"2007_10_SF_SEA","SEA","SF",24,0,3,0,2,0,3,1,0,0,2,1,1,1,0,22,14,3
"9241","SEA",2007,"2007_02_SEA_ARI","ARI","SEA",23,20,2,1,2,0,2,2,0,0,1,1,0,1,0,22,14,3
"9242","SEA",2007,"2007_12_SEA_STL","LA","SEA",19,24,3,0,0,0,3,1,1,0,1,1,1,0,1,22,14,3
"9243","SEA",2008,"2008_12_WAS_SEA","SEA","WAS",17,20,2,0,2,0,2,1,0,0,2,0,2,0,0,18,21,1
"9244","SEA",2008,"2008_14_NE_SEA","SEA","NE",21,24,3,0,3,0,3,0,0,0,3,0,0,1,0,18,21,1
"9245","SEA",2008,"2008_16_NYJ_SEA","SEA","NYJ",13,3,1,0,3,0,1,2,0,0,1,0,0,2,0,18,21,1
"9246","SEA",2008,"2008_07_SEA_TB","TB","SEA",20,10,1,1,0,0,1,1,0,0,1,0,1,1,0,18,21,1
"9247","SEA",2008,"2008_06_GB_SEA","SEA","GB",17,27,2,1,0,0,2,1,0,0,2,0,2,0,0,18,21,1
"9248","SEA",2008,"2008_01_SEA_BUF","BUF","SEA",34,10,2,1,2,0,1,1,1,0,1,0,1,1,0,18,21,1
"9249","SEA",2008,"2008_10_SEA_MIA","MIA","SEA",21,19,1,1,2,0,1,2,0,0,1,0,0,0,0,18,21,1
"9250","SEA",2008,"2008_02_SF_SEA","SEA","SF",30,33,3,0,0,0,3,3,1,0,0,2,2,1,0,18,21,1
"9251","SEA",2008,"2008_17_SEA_ARI","ARI","SEA",34,21,3,3,0,0,3,0,0,0,2,1,2,1,0,18,21,1
"9252","SEA",2008,"2008_09_PHI_SEA","SEA","PHI",7,26,1,0,2,0,1,0,0,0,1,0,0,0,0,18,21,1
"9253","SEA",2008,"2008_08_SEA_SF","SF","SEA",13,34,3,1,1,0,4,2,0,0,2,1,0,0,0,18,21,1
"9254","SEA",2008,"2008_05_SEA_NYG","NYG","SEA",44,6,0,0,1,0,0,2,0,0,0,0,1,0,0,18,21,1
"9255","SEA",2008,"2008_13_SEA_DAL","DAL","SEA",34,9,0,1,2,0,0,3,0,0,0,0,1,1,0,18,21,1
"9256","SEA",2008,"2008_11_ARI_SEA","SEA","ARI",20,26,3,2,3,0,2,0,0,0,1,2,3,2,0,18,21,1
"9257","SEA",2008,"2008_03_STL_SEA","SEA","LA",37,13,4,1,1,0,4,3,0,0,1,3,0,0,0,18,21,1
"9258","SEA",2008,"2008_15_SEA_STL","LA","SEA",20,23,1,0,2,0,2,3,0,0,0,1,0,2,0,18,21,1
"9259","SEA",2009,"2009_06_ARI_SEA","SEA","ARI",3,27,0,1,2,1,0,1,0,0,0,0,1,1,0,16,19,3
"9260","SEA",2009,"2009_10_SEA_ARI","ARI","SEA",31,20,2,0,3,0,2,2,0,0,1,1,2,0,0,16,19,3
"9261","SEA",2009,"2009_14_SEA_HOU","HOU","SEA",34,7,2,5,1,0,1,0,1,0,1,0,1,0,0,16,19,3
"9262","SEA",2009,"2009_01_STL_SEA","SEA","LA",28,0,4,0,2,0,4,0,0,0,3,1,2,1,0,16,19,3
"9263","SEA",2009,"2009_03_CHI_SEA","SEA","CHI",19,25,1,2,0,0,1,4,0,0,1,0,1,1,0,16,19,3
"9264","SEA",2009,"2009_11_SEA_MIN","MIN","SEA",35,9,1,0,2,0,0,1,0,0,0,1,1,1,0,16,19,3
"9265","SEA",2009,"2009_05_JAX_SEA","SEA","JAX",41,0,4,1,2,0,5,2,0,0,4,0,0,0,0,16,19,3
"9266","SEA",2009,"2009_13_SF_SEA","SEA","SF",20,17,2,0,7,0,2,2,0,0,2,0,0,2,0,16,19,3
"9267","SEA",2009,"2009_16_SEA_GB","GB","SEA",48,10,1,2,0,0,1,1,0,0,1,0,4,0,0,16,19,3
