season,away_team,posteam,X,game_id,home_team,home_score,away_score,touchdown,fourth_down_attempt,punt_inside_twenty,own_kickoff_recovery,extra_point_good,field_goal_made,return_touchdown,two_point_success,pass_touchdown,rush_touchdown,interception,fumble_lost,safety,offensive_retention,defensive_retention,special_retention,ishome,win,win_last,win_sum_3_current_full_window,win_sum_5_current_full_window,win_3_last,win_5_last,win_last_home,win_last_away,win_streak_ending_current_game,win_streak,punt_inside_twenty_last,punt_inside_twenty_sum_3_current_full_window,punt_inside_twenty_sum_5_current_full_window,punt_inside_twenty_3_last,punt_inside_twenty_5_last,exp_good_last,exp_good_sum_3_current_full_window,exp_good_sum_5_current_full_window,exp_good_3_last,exp_good_5_last,field_goal_last,field_goal_sum_3_current_full_window,field_goal_sum_5_current_full_window,field_goal_3_last,field_goal_5_last,ret_td_last,ret_td_sum_3_current_full_window,ret_td_sum_5_current_full_window,ret_td_3_last,ret_td_5_last,twop_last,twop_sum_3_current_full_window,twop_sum_5_current_full_window,twop_3_last,twop_5_last,pass_td_last,pass_td_sum_3_current_full_window,pass_td_sum_5_current_full_window,pass_td_3_last,pass_td_5_last,rush_td_last,rush_td_sum_3_current_full_window,rush_td_sum_5_current_full_window,rush_td_3_last,rush_td_5_last,int_last,int_sum_3_current_full_window,int_sum_5_current_full_window,int_3_last,int_5_last,fumble_last,fumble_sum_3_current_full_window,fumble_sum_5_current_full_window,fumble_3_last,fumble_5_last,safety_last,safety_sum_3_current_full_window,safety_sum_5_current_full_window,safety_3_last,safety_5_last,off_ret,def_ret,spec_ret,opponent,new_qb,new_coach,game_id_away,off_ret_away,def_ret_away,spec_ret_away,new_coach_away,touchdown_away,extra_point_good_away,field_goal_made_away,two_point_success_away
2009,CLE,BAL,765,2009_03_CLE_BAL,BAL,34,3,4,1,2,0,4,2,0,0,1,3,0,1,0,17,19,3,1,1,1,3,NA,NA,NA,1,0,3,2,3,6,NA,NA,NA,4,13,NA,NA,NA,1,4,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,2,6,NA,NA,NA,2,7,NA,NA,NA,1,2,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,NA,17,19,3,CLE,1,1,2009_06_CLE_PIT,13,15,3,1,2,2,0,0
2009,DEN,LV,6213,2009_03_DEN_OAK,LV,3,23,0,2,1,0,0,1,0,0,0,0,2,1,0,20,19,3,1,0,1,1,NA,NA,NA,1,0,0,1,1,4,NA,NA,NA,1,3,NA,NA,NA,2,5,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,1,NA,NA,NA,1,2,NA,NA,NA,0,4,NA,NA,NA,0,2,NA,NA,NA,0,0,NA,NA,NA,20,19,3,DEN,0,0,2009_06_DEN_SD,12,11,2,1,4,4,2,0
2009,GB,LA,5524,2009_03_GB_STL,LA,17,36,2,2,3,0,2,1,0,0,2,0,1,2,0,14,15,3,1,0,0,0,NA,NA,NA,0,1,0,0,1,6,NA,NA,NA,1,3,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,3,NA,NA,NA,0,0,NA,NA,NA,0,1,NA,NA,NA,1,4,NA,NA,NA,0,0,NA,NA,NA,14,15,3,GB,0,1,2009_14_GB_CHI,21,21,3,0,2,1,2,1
2009,IND,ARI,87,2009_03_IND_ARI,ARI,10,31,1,2,3,0,1,1,0,0,1,0,2,1,0,18,20,2,1,0,1,1,NA,NA,NA,1,0,0,1,1,5,NA,NA,NA,4,6,NA,NA,NA,1,5,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,2,4,NA,NA,NA,1,1,NA,NA,NA,0,4,NA,NA,NA,1,2,NA,NA,NA,0,0,NA,NA,NA,18,20,2,IND,0,0,2009_17_IND_BUF,20,22,2,1,1,1,0,0
2009,JAX,HOU,4162,2009_03_JAX_HOU,HOU,24,31,3,1,1,0,3,1,0,0,3,0,1,1,0,20,19,3,1,0,1,1,NA,NA,NA,1,0,0,1,1,3,NA,NA,NA,4,8,NA,NA,NA,2,3,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,4,7,NA,NA,NA,0,0,NA,NA,NA,0,2,NA,NA,NA,0,2,NA,NA,NA,0,0,NA,NA,NA,20,19,3,JAX,0,0,2009_03_JAX_HOU,14,15,2,0,4,4,1,0
2009,KC,PHI,8582,2009_03_KC_PHI,PHI,34,14,4,1,1,0,4,2,0,0,2,2,0,1,0,16,19,3,1,1,0,2,NA,NA,NA,0,1,1,0,0,3,NA,NA,NA,2,11,NA,NA,NA,2,5,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,2,6,NA,NA,NA,0,3,NA,NA,NA,3,4,NA,NA,NA,1,3,NA,NA,NA,0,0,NA,NA,NA,16,19,3,KC,0,0,2009_06_KC_WAS,16,17,2,1,0,0,4,0
2009,MIA,LAC,5865,2009_03_MIA_SD,LAC,23,13,1,1,1,0,2,3,0,0,0,1,0,1,0,23,19,3,1,1,0,2,NA,NA,NA,0,1,1,0,1,3,NA,NA,NA,2,7,NA,NA,NA,4,8,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,2,3,NA,NA,NA,0,3,NA,NA,NA,2,3,NA,NA,NA,0,2,NA,NA,NA,0,0,NA,NA,NA,23,19,3,MIA,0,0,2009_09_MIA_NE,17,20,3,1,2,2,1,0
2009,NO,BUF,1112,2009_03_NO_BUF,BUF,7,27,1,2,1,0,1,0,0,0,1,0,1,0,0,19,22,2,1,0,1,1,NA,NA,NA,1,0,0,1,0,3,NA,NA,NA,3,7,NA,NA,NA,4,5,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,2,5,NA,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,1,2,NA,NA,NA,0,0,NA,NA,NA,19,22,2,NO,1,0,2009_14_NO_ATL,22,20,1,1,3,2,2,0
2009,NYG,TB,9953,2009_03_NYG_TB,TB,0,24,0,2,0,0,0,0,0,0,0,0,1,0,0,18,19,1,1,0,0,0,NA,NA,NA,0,1,0,0,3,5,NA,NA,NA,2,5,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,3,4,NA,NA,NA,0,2,NA,NA,NA,2,3,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,18,19,1,NYG,1,1,2009_04_NYG_KC,20,18,2,0,3,3,2,0
2009,PIT,CIN,2131,2009_03_PIT_CIN,CIN,23,20,2,3,1,0,0,1,0,1,1,1,0,0,0,17,19,2,1,1,1,2,NA,NA,NA,1,0,2,1,2,8,NA,NA,NA,4,5,NA,NA,NA,1,2,NA,NA,NA,1,1,NA,NA,NA,0,1,NA,NA,NA,3,4,NA,NA,NA,1,3,NA,NA,NA,2,4,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,17,19,2,PIT,0,0,2009_12_PIT_BAL,17,21,3,1,2,2,1,0
2009,SF,MIN,6885,2009_03_SF_MIN,MIN,27,24,4,1,2,0,3,2,1,0,2,0,1,0,0,17,19,3,1,1,1,3,NA,NA,NA,1,0,3,2,1,3,NA,NA,NA,3,10,NA,NA,NA,2,6,NA,NA,NA,0,2,NA,NA,NA,0,0,NA,NA,NA,2,5,NA,NA,NA,1,4,NA,NA,NA,0,1,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,17,19,3,SF,0,0,2009_13_SF_SEA,18,20,3,0,2,2,1,0
2009,TEN,NYJ,8240,2009_03_TEN_NYJ,NYJ,24,17,3,0,1,0,3,1,0,0,2,1,1,2,0,21,19,2,1,1,1,3,NA,NA,NA,1,0,3,2,1,4,NA,NA,NA,1,7,NA,NA,NA,3,5,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,4,NA,NA,NA,0,3,NA,NA,NA,0,2,NA,NA,NA,1,3,NA,NA,NA,0,0,NA,NA,NA,21,19,2,TEN,0,0,2009_01_TEN_PIT,18,20,3,0,1,1,1,0
2009,WAS,DET,3484,2009_03_WAS_DET,DET,19,14,2,0,3,0,1,2,0,0,1,1,0,0,0,13,9,3,1,1,0,1,NA,NA,NA,0,1,1,0,1,6,NA,NA,NA,1,5,NA,NA,NA,2,6,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,0,3,NA,NA,NA,2,5,NA,NA,NA,1,2,NA,NA,NA,0,0,NA,NA,NA,13,9,3,WAS,1,1,2009_03_WAS_DET,20,18,2,1,2,2,0,0
2009,BAL,NE,7231,2009_04_BAL_NE,NE,27,21,4,1,1,0,3,2,1,0,1,2,0,1,0,17,14,2,1,1,1,2,NA,2,NA,1,0,2,1,0,3,NA,2,NA,2,5,NA,3,NA,4,9,NA,9,NA,0,1,NA,1,NA,0,0,NA,0,NA,1,2,NA,3,NA,1,3,NA,2,NA,0,1,NA,2,NA,0,1,NA,0,NA,0,0,NA,0,NA,17,14,2,BAL,0,1,2009_13_BAL_GB,17,19,3,1,2,2,0,0
2009,BUF,MIA,6551,2009_04_BUF_MIA,MIA,38,10,4,2,2,0,5,1,0,0,1,3,0,0,0,17,20,3,1,1,0,1,NA,0,NA,0,1,1,0,1,4,NA,3,NA,1,8,NA,4,NA,2,6,NA,5,NA,1,1,NA,1,NA,0,0,NA,0,NA,0,1,NA,1,NA,1,6,NA,3,NA,1,2,NA,3,NA,1,1,NA,4,NA,0,0,NA,0,NA,17,20,3,BUF,1,1,2009_06_BUF_NYJ,19,22,2,0,1,1,3,0
2009,CIN,CLE,2468,2009_04_CIN_CLE,CLE,20,23,3,1,4,0,2,2,1,0,1,1,1,1,0,13,15,3,1,0,0,0,NA,0,NA,0,1,0,0,2,9,NA,7,NA,0,2,NA,2,NA,1,5,NA,5,NA,0,1,NA,0,NA,0,0,NA,0,NA,0,1,NA,1,NA,0,1,NA,0,NA,4,6,NA,6,NA,0,3,NA,3,NA,0,0,NA,0,NA,13,15,3,CIN,1,1,2009_04_CIN_CLE,17,19,2,0,2,2,1,0
2009,DAL,DEN,3151,2009_04_DAL_DEN,DEN,17,10,2,1,2,0,2,1,0,0,2,0,0,1,0,12,11,2,1,1,1,3,NA,3,NA,1,0,4,3,0,3,NA,4,NA,2,7,NA,5,NA,3,6,NA,7,NA,0,0,NA,0,NA,0,0,NA,0,NA,1,4,NA,3,NA,1,3,NA,3,NA,0,0,NA,0,NA,1,3,NA,2,NA,0,0,NA,0,NA,12,11,2,DAL,1,1,2009_10_DAL_GB,20,15,3,0,1,1,0,0
2009,DET,CHI,1786,2009_04_DET_CHI,CHI,48,24,6,1,4,0,6,2,1,0,2,3,0,0,0,16,22,3,1,1,1,3,NA,2,NA,1,0,3,2,2,7,NA,5,NA,2,10,NA,5,NA,1,4,NA,4,NA,0,1,NA,0,NA,1,1,NA,1,NA,3,7,NA,6,NA,0,3,NA,0,NA,1,1,NA,5,NA,1,1,NA,1,NA,0,0,NA,0,NA,16,22,3,DET,1,0,2009_14_DET_BAL,13,9,3,1,0,0,1,0
2009,GB,MIN,6893,2009_04_GB_MIN,MIN,30,23,5,1,4,0,4,0,1,0,3,1,0,1,0,17,19,3,1,1,1,3,NA,3,NA,1,0,4,3,2,7,NA,3,NA,3,10,NA,10,NA,2,4,NA,6,NA,1,2,NA,2,NA,0,0,NA,0,NA,2,7,NA,5,NA,0,2,NA,4,NA,1,1,NA,1,NA,0,2,NA,1,NA,0,0,NA,0,NA,17,19,3,GB,0,0,2009_17_GB_ARI,21,21,3,0,3,4,1,0
2009,NYG,KC,5186,2009_04_NYG_KC,KC,16,27,2,4,2,0,1,1,0,0,2,0,0,1,0,16,17,2,1,0,0,0,NA,0,NA,0,1,0,0,3,7,NA,7,NA,2,4,NA,6,NA,0,2,NA,2,NA,0,0,NA,0,NA,0,0,NA,0,NA,2,5,NA,5,NA,0,0,NA,0,NA,0,2,NA,2,NA,1,2,NA,1,NA,0,0,NA,0,NA,16,17,2,NYG,1,1,2009_17_NYG_MIN,20,18,2,0,1,1,0,0
2009,NYJ,NO,7566,2009_04_NYJ_NO,NO,24,10,1,2,2,0,3,1,0,0,0,1,0,1,0,22,20,1,1,1,1,3,NA,3,NA,1,0,4,3,1,4,NA,2,NA,3,12,NA,15,NA,2,5,NA,5,NA,0,0,NA,1,NA,0,0,NA,0,NA,0,3,NA,9,NA,3,6,NA,5,NA,0,1,NA,2,NA,2,3,NA,3,NA,0,1,NA,1,NA,22,20,1,NYJ,1,1,2009_01_NYJ_HOU,21,19,2,0,4,3,1,0
2009,LV,HOU,4161,2009_04_OAK_HOU,HOU,29,6,3,0,2,0,3,2,1,0,1,1,1,2,0,20,19,3,1,1,0,2,NA,1,NA,0,1,1,0,1,4,NA,3,NA,3,10,NA,8,NA,1,5,NA,3,NA,0,1,NA,0,NA,0,0,NA,0,NA,3,8,NA,7,NA,0,1,NA,0,NA,1,2,NA,2,NA,1,3,NA,2,NA,0,0,NA,0,NA,20,19,3,LV,0,0,2009_16_OAK_CLE,20,19,3,0,0,0,3,0
2009,LAC,PIT,8923,2009_04_SD_PIT,PIT,38,28,5,1,1,0,5,1,0,0,3,2,0,1,0,17,21,3,1,1,0,1,NA,1,NA,0,1,1,0,1,3,NA,6,NA,2,9,NA,5,NA,2,3,NA,4,NA,1,1,NA,1,NA,0,0,NA,0,NA,1,5,NA,3,NA,1,4,NA,2,NA,1,2,NA,4,NA,0,2,NA,2,NA,0,0,NA,0,NA,17,21,3,LAC,1,1,2009_07_SD_KC,23,19,3,0,3,4,3,0
2009,SEA,IND,4508,2009_04_SEA_IND,IND,34,17,4,0,0,1,4,2,0,0,2,2,1,0,0,20,22,2,1,1,1,3,NA,3,NA,1,0,4,3,0,0,NA,2,NA,4,11,NA,9,NA,1,5,NA,3,NA,0,0,NA,0,NA,0,0,NA,0,NA,4,8,NA,7,NA,0,3,NA,2,NA,1,2,NA,2,NA,0,0,NA,1,NA,0,0,NA,0,NA,20,22,2,SEA,0,1,2009_12_SEA_STL,16,19,3,1,2,3,2,0
2009,LA,SF,9611,2009_04_STL_SF,SF,35,0,3,0,5,0,5,0,1,0,2,0,0,1,0,18,20,3,1,1,0,2,NA,2,NA,0,1,1,0,2,8,NA,5,NA,3,10,NA,7,NA,1,4,NA,6,NA,0,1,NA,0,NA,0,0,NA,0,NA,2,4,NA,3,NA,0,2,NA,3,NA,1,1,NA,1,NA,0,1,NA,1,NA,0,0,NA,0,NA,18,20,3,LA,0,0,2009_02_STL_WAS,14,15,3,1,1,1,0,0
2009,TB,WAS,10625,2009_04_TB_WAS,WAS,16,13,2,2,1,0,1,1,0,0,2,0,3,1,0,20,18,2,1,1,0,2,NA,1,NA,0,1,1,0,4,5,NA,5,NA,2,3,NA,4,NA,0,4,NA,4,NA,0,0,NA,1,NA,0,0,NA,0,NA,2,4,NA,3,NA,0,0,NA,1,NA,1,4,NA,2,NA,0,2,NA,2,NA,0,0,NA,0,NA,20,18,2,TB,0,1,2009_04_TB_WAS,18,19,1,1,1,1,2,0
2009,TEN,JAX,4844,2009_04_TEN_JAX,JAX,37,17,4,0,1,0,4,3,0,0,3,1,0,1,0,14,15,2,1,1,1,2,NA,1,NA,1,0,2,1,1,3,NA,4,NA,4,10,NA,6,NA,1,5,NA,4,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,5,NA,2,NA,4,5,NA,5,NA,0,1,NA,1,NA,1,5,NA,4,NA,0,0,NA,0,NA,14,15,2,TEN,0,0,2009_01_TEN_PIT,18,20,3,0,1,1,1,0
2009,ATL,SF,9613,2009_05_ATL_SF,SF,10,45,1,2,1,0,1,1,0,0,0,1,1,1,0,18,20,3,1,0,1,1,3,2,NA,1,0,0,1,5,8,11,8,NA,5,9,13,10,NA,0,2,7,4,NA,1,1,1,1,NA,0,0,0,0,NA,2,4,5,4,NA,0,1,4,2,NA,0,2,2,1,NA,1,2,3,1,NA,0,0,0,0,NA,18,20,3,ATL,0,0,2009_05_ATL_SF,18,17,3,1,6,6,1,0
2009,CIN,BAL,769,2009_05_CIN_BAL,BAL,14,17,1,1,2,0,2,0,0,0,1,0,2,0,0,17,19,3,1,0,0,1,3,2,NA,0,1,0,0,2,6,10,7,NA,3,9,18,11,NA,0,2,4,3,NA,0,0,0,0,NA,0,0,0,0,NA,2,4,9,5,NA,0,3,7,5,NA,1,3,5,2,NA,1,2,2,2,NA,0,0,0,0,NA,17,19,3,CIN,1,1,2009_17_CIN_NYJ,17,19,2,0,0,0,0,0
2009,CLE,BUF,1104,2009_05_CLE_BUF,BUF,3,6,0,2,0,0,0,1,0,0,0,0,1,1,0,19,22,2,1,0,0,0,1,1,NA,0,1,0,0,0,1,3,1,NA,1,2,8,5,NA,1,2,7,5,NA,1,1,1,1,NA,0,0,0,0,NA,1,2,6,4,NA,0,0,0,0,NA,3,5,6,5,NA,0,1,3,1,NA,0,0,0,0,NA,19,22,2,CLE,1,0,2009_03_CLE_BAL,13,15,3,1,0,0,1,0
2009,DAL,KC,5184,2009_05_DAL_KC,KC,20,26,2,1,4,0,2,2,0,0,2,0,0,1,0,16,17,2,1,0,0,0,0,0,NA,0,1,0,0,2,9,13,7,NA,1,5,9,4,NA,1,3,5,2,NA,0,0,0,0,NA,0,0,0,0,NA,2,6,9,5,NA,0,0,0,0,NA,0,0,2,2,NA,1,3,3,2,NA,0,0,0,0,NA,16,17,2,DAL,1,1,2009_16_DAL_WAS,20,15,3,0,2,2,1,0
2009,HOU,ARI,86,2009_05_HOU_ARI,ARI,28,21,3,0,3,0,4,0,0,0,2,1,0,1,0,18,20,2,1,1,0,2,NA,1,NA,0,1,1,0,3,7,NA,5,NA,1,9,NA,6,NA,1,2,NA,5,NA,0,0,NA,0,NA,0,0,NA,0,NA,1,5,NA,4,NA,0,2,NA,1,NA,2,2,NA,4,NA,1,3,NA,2,NA,0,0,NA,0,NA,18,20,2,HOU,0,0,2009_16_HOU_MIA,20,19,3,0,3,3,2,0
2009,IND,TEN,10279,2009_05_IND_TEN,TEN,9,31,0,1,1,0,0,3,0,0,0,0,1,2,0,18,20,3,1,0,0,0,0,0,NA,0,1,0,0,0,1,4,1,NA,0,2,7,6,NA,1,5,7,3,NA,0,0,0,0,NA,1,1,1,1,NA,1,2,5,4,NA,1,2,4,4,NA,2,5,7,5,NA,1,4,6,3,NA,0,0,0,0,NA,18,20,3,IND,0,0,2009_07_IND_STL,20,22,2,1,5,6,0,0
2009,JAX,SEA,9265,2009_05_JAX_SEA,SEA,41,0,4,1,2,0,5,2,0,0,4,0,0,0,0,16,19,3,1,1,0,1,2,0,NA,0,1,1,0,1,3,6,2,NA,2,8,13,4,NA,1,7,8,6,NA,0,0,0,0,NA,0,0,0,0,NA,1,6,10,3,NA,1,1,2,1,NA,0,1,4,2,NA,2,3,4,3,NA,0,0,0,0,NA,16,19,3,JAX,0,1,2009_01_JAX_IND,14,15,2,0,1,0,2,0
2009,MIN,LA,5528,2009_05_MIN_STL,LA,10,38,2,2,1,0,1,1,1,0,1,0,1,3,0,14,15,3,1,0,0,0,0,0,NA,0,1,0,0,0,4,7,4,NA,0,3,4,3,NA,0,2,2,1,NA,2,3,3,2,NA,0,0,0,0,NA,0,3,4,3,NA,0,0,0,0,NA,1,3,3,2,NA,1,6,8,4,NA,0,0,0,0,NA,14,15,3,MIN,0,1,2009_16_MIN_CHI,17,19,3,0,4,3,1,0
2009,NE,DEN,3139,2009_05_NE_DEN,DEN,20,17,2,0,2,0,2,2,0,0,2,0,1,1,0,12,11,2,1,1,1,3,5,3,NA,1,0,5,4,2,4,8,3,NA,2,6,9,7,NA,1,6,10,6,NA,0,0,0,0,NA,0,0,0,0,NA,2,5,7,4,NA,0,1,3,3,NA,0,1,1,0,NA,1,3,4,3,NA,0,0,0,0,NA,12,11,2,NE,1,1,2009_05_NE_DEN,17,14,2,1,2,2,1,0
2009,NYJ,MIA,6550,2009_05_NYJ_MIA,MIA,31,27,4,0,1,0,4,1,0,0,2,2,0,0,0,17,20,3,1,1,1,2,2,1,NA,1,0,2,1,2,4,6,4,NA,5,10,13,8,NA,1,4,7,6,NA,0,1,1,1,NA,0,0,0,0,NA,1,3,4,1,NA,3,6,8,6,NA,0,1,3,2,NA,0,1,4,1,NA,0,0,0,0,NA,17,20,3,NYJ,1,1,2009_05_NYJ_MIA,21,19,2,0,3,3,2,0
2009,LV,NYG,7907,2009_05_OAK_NYG,NYG,44,7,5,1,3,0,5,3,0,0,2,3,0,0,0,20,18,2,1,1,1,3,5,3,NA,1,0,5,4,2,7,10,7,NA,3,11,16,9,NA,2,6,13,7,NA,0,0,0,0,NA,0,0,0,0,NA,3,7,10,7,NA,0,4,4,1,NA,1,1,2,1,NA,1,1,2,1,NA,0,0,0,0,NA,20,18,2,LV,1,0,2009_02_OAK_KC,20,19,3,0,1,1,2,0
2009,PIT,DET,3492,2009_05_PIT_DET,DET,20,28,1,1,2,0,2,2,0,0,1,0,1,0,0,13,9,3,1,0,0,1,1,1,NA,0,1,0,0,0,5,8,4,NA,3,6,10,5,NA,1,5,9,5,NA,0,0,0,0,NA,0,0,0,0,NA,1,3,4,3,NA,2,3,5,3,NA,1,2,7,3,NA,1,1,3,2,NA,0,0,0,0,NA,13,9,3,PIT,1,1,2009_17_PIT_MIA,17,21,3,1,3,3,3,0
2009,TB,PHI,8588,2009_05_TB_PHI,PHI,33,14,4,0,1,1,4,1,0,0,3,1,0,0,0,16,19,3,1,1,1,2,NA,2,NA,1,0,2,1,1,2,NA,3,NA,4,10,NA,11,NA,2,5,NA,5,NA,0,1,NA,1,NA,0,0,NA,0,NA,2,7,NA,6,NA,2,3,NA,3,NA,0,3,NA,4,NA,1,2,NA,3,NA,0,0,NA,0,NA,16,19,3,TB,0,0,2009_04_TB_WAS,18,19,1,1,1,1,2,0
2009,WAS,CAR,1446,2009_05_WAS_CAR,CAR,20,17,2,1,2,0,1,1,0,1,1,1,1,2,0,19,19,3,1,1,0,1,NA,0,NA,0,1,1,0,1,3,NA,1,NA,1,4,NA,4,NA,0,3,NA,3,NA,1,1,NA,3,NA,0,1,NA,0,NA,1,3,NA,2,NA,0,2,NA,2,NA,2,4,NA,8,NA,1,4,NA,4,NA,0,0,NA,0,NA,19,19,3,WAS,1,0,2009_11_WAS_DAL,20,18,2,1,0,0,2,0
2009,ARI,SEA,9259,2009_06_ARI_SEA,SEA,3,27,0,1,2,1,0,1,0,0,0,0,1,1,0,16,19,3,1,0,1,1,1,1,2,1,0,0,1,2,5,6,3,6,5,7,9,8,13,2,4,9,7,8,0,0,0,0,0,0,0,0,0,0,4,5,7,6,10,0,1,1,1,2,0,1,3,1,4,0,3,4,3,4,0,0,0,0,0,16,19,3,ARI,0,1,2009_09_ARI_CHI,18,20,2,0,5,5,2,0
2009,BAL,MIN,6886,2009_06_BAL_MIN,MIN,33,31,3,0,3,0,3,4,0,0,3,0,0,0,0,17,19,3,1,1,1,3,5,3,5,1,0,6,5,2,9,12,8,9,5,12,18,12,19,1,5,9,3,7,0,1,2,2,3,0,0,0,0,0,1,7,11,6,9,3,4,5,4,8,1,1,2,2,2,0,1,2,1,2,0,0,0,0,0,17,19,3,BAL,0,0,2009_04_BAL_NE,17,19,3,1,2,3,0,0
2009,BUF,NYJ,8249,2009_06_BUF_NYJ,NYJ,13,16,1,3,1,0,1,2,0,0,0,1,6,1,0,21,19,2,1,0,0,0,2,1,3,0,1,0,0,0,3,5,3,6,3,5,9,7,11,2,5,9,4,8,0,2,2,2,2,0,0,0,0,0,1,1,4,3,5,2,4,5,4,6,0,9,10,4,5,0,2,5,3,4,0,0,0,0,0,21,19,2,BUF,0,0,2009_06_BUF_NYJ,19,22,2,0,1,1,3,0
2009,CAR,TB,9940,2009_06_CAR_TB,TB,21,28,2,0,1,0,3,0,1,0,0,1,1,1,0,18,19,1,1,0,0,0,0,0,0,0,1,0,0,1,3,6,2,7,2,6,8,3,8,0,2,2,2,2,0,1,2,0,1,0,0,0,0,0,2,3,6,3,7,0,1,1,0,2,3,5,8,5,7,0,2,2,1,1,1,1,1,1,1,18,19,1,CAR,1,1,2009_06_CAR_TB,19,19,3,0,5,4,0,0
2009,CHI,ATL,423,2009_06_CHI_ATL,ATL,21,14,3,0,0,0,3,0,0,0,2,1,2,0,0,18,17,3,1,1,1,2,4,2,NA,1,0,2,1,1,2,4,3,NA,6,10,15,11,NA,1,2,4,2,NA,0,0,0,0,NA,0,0,0,0,NA,2,4,9,5,NA,4,6,7,6,NA,1,3,4,2,NA,2,3,4,4,NA,0,0,0,0,NA,18,17,3,CHI,1,1,2009_15_CHI_BAL,16,22,3,0,0,1,0,0
2009,CLE,PIT,8919,2009_06_CLE_PIT,PIT,27,14,3,1,0,0,3,2,0,0,2,1,1,3,0,17,21,3,1,1,1,3,3,2,3,1,0,3,2,1,2,4,3,8,4,12,16,11,14,0,3,5,3,5,1,1,2,2,2,0,0,0,0,0,3,8,10,7,9,1,4,6,4,5,1,2,4,2,5,0,4,5,1,3,0,0,0,0,0,17,21,3,CLE,1,1,2009_08_CLE_CHI,13,15,3,1,2,0,0,0
2009,DEN,LAC,5873,2009_06_DEN_SD,LAC,23,34,2,1,0,0,2,3,1,0,1,0,0,1,0,23,19,3,1,0,0,1,2,1,NA,0,1,0,0,4,5,7,6,NA,4,8,13,8,NA,0,6,11,7,NA,1,2,2,1,NA,0,0,0,0,NA,3,4,7,5,NA,0,1,3,1,NA,0,0,3,2,NA,2,4,5,3,NA,0,0,0,0,NA,23,19,3,DEN,0,0,2009_03_DEN_OAK,12,11,2,1,2,2,3,0
2009,DET,GB,3820,2009_06_DET_GB,GB,26,0,2,0,1,0,2,4,0,0,2,0,1,1,0,21,21,3,1,1,0,2,3,1,NA,0,1,1,0,0,4,6,4,NA,2,7,11,8,NA,1,8,11,5,NA,0,0,0,0,NA,0,0,1,0,NA,2,6,8,5,NA,0,2,4,3,NA,1,2,2,1,NA,1,2,3,2,NA,1,1,2,1,NA,21,21,3,DET,1,0,2009_13_DET_CIN,13,9,3,1,3,1,0,0
2009,HOU,CIN,2130,2009_06_HOU_CIN,CIN,17,28,2,0,1,0,2,1,0,0,1,1,1,2,0,17,19,2,1,0,1,2,4,3,4,1,0,0,4,1,4,7,4,11,2,6,10,4,9,1,3,5,3,4,1,1,2,1,2,0,0,1,1,1,1,4,8,4,7,1,2,4,2,4,1,3,5,2,6,1,4,4,2,2,0,0,0,0,0,17,19,2,HOU,0,0,2009_15_HOU_STL,20,19,3,0,1,1,3,0
2009,KC,WAS,10629,2009_06_KC_WAS,WAS,6,14,0,1,3,0,0,2,0,0,0,0,1,1,1,20,18,2,1,0,0,1,2,1,2,0,1,0,0,1,5,9,6,7,2,3,5,5,7,1,4,7,2,6,0,0,0,0,1,0,0,0,0,0,1,3,5,5,6,1,1,1,1,2,0,4,5,4,5,0,2,3,1,3,1,2,2,1,1,20,18,2,KC,0,1,2009_06_KC_WAS,16,17,2,1,0,0,4,0
2009,NYG,NO,7565,2009_06_NYG_NO,NO,48,27,7,2,0,0,6,0,0,0,4,3,0,0,0,22,20,1,1,1,1,3,5,3,NA,1,0,5,4,2,3,4,4,NA,3,12,24,12,NA,1,3,6,5,NA,0,0,1,0,NA,0,0,0,0,NA,0,4,13,3,NA,1,7,9,6,NA,0,0,2,1,NA,1,3,4,3,NA,0,0,1,1,NA,22,20,1,NYG,1,1,2009_03_NYG_TB,20,18,2,0,3,3,1,0
